Division,MatchDate,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HomeElo,AwayElo,OddHome,OddDraw,OddAway
SP1,2026-08-22,Ath Bilbao,Sevilla,1.0,3.0,A,1684.23,1643.83,1.7,3.6,5.25
SP1,2026-08-22,Valencia,Celta,0.0,0.0,D,1696.32,1706.92,2.35,3.2,3.2
SP1,2026-08-22,Espanol,Real Madrid,1.0,2.0,A,1642.68,1923.74,7.0,4.5,1.44
SP1,2026-08-23,Ath Madrid,Villarreal,2.0,2.0,D,1810.74,1790.61,1.85,3.6,4.1
SP1,2026-08-23,Getafe,Santander,1.0,0.0,H,1656.02,1603.43,2.2,2.9,3.9
SP1,2026-08-23,Elche,Barcelona,0.0,5.0,A,1620.83,1962.32,9.0,5.75,1.3
SP1,2026-08-24,Osasuna,Levante,0.0,0.0,D,1643.36,1629.99,1.83,3.6,4.33
SP1,2026-08-24,Malaga,La Coruna,1.0,1.0,D,1560.85,1573.73,2.5,3.1,3.1
SP1,2026-08-25,Valencia,Betis,0.0,1.0,A,1694.9,1765.77,2.8,3.3,2.55
SP1,2026-08-26,Real Madrid,Sociedad,4.0,1.0,H,1928.11,1658.79,1.3,6.25,8.0
SP1,2026-08-27,Celta,Osasuna,1.0,2.0,A,1708.33,1641.28,2.0,3.3,4.0
SP1,2026-08-27,Barcelona,Ath Bilbao,2.0,0.0,H,1965.62,1671.42,1.33,5.25,8.0
SP1,2026-08-28,Santander,Elche,3.0,2.0,H,1596.56,1617.52,2.0,3.6,3.6
SP1,2026-08-28,Alaves,Villarreal,1.0,0.0,H,1659.24,1792.87,3.2,3.5,2.2
SP1,2026-08-29,Levante,Betis,5.0,2.0,H,1632.07,1775.45,3.4,3.3,2.2
SP1,2026-08-29,Sociedad,Espanol,2.0,1.0,H,1656.18,1638.3,1.91,3.6,4.0
SP1,2026-08-29,Sevilla,Ath Madrid,1.0,3.0,A,1656.64,1808.48,3.6,3.3,2.1
SP1,2026-08-30,Real Madrid,Malaga,4.0,0.0,H,1930.72,1559.5,1.11,9.0,21.0
SP1,2026-08-30,La Coruna,Valencia,3.0,1.0,H,1575.08,1685.22,2.55,3.0,3.1
SP1,2026-08-30,Celta,Ath Bilbao,0.0,2.0,A,1694.83,1669.11,2.38,3.2,3.1
SP1,2026-08-31,Osasuna,Getafe,1.0,0.0,H,1654.79,1662.89,2.2,3.0,3.75
SP1,2026-08-31,Barcelona,Vallecano,5.0,2.0,H,1967.92,1684.06,1.17,8.0,13.0
SP1,2026-09-03,Sociedad,Celta,0.0,0.0,D,1663.97,1682.41,1.95,3.6,3.8
